Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.98905239
Total DOS in Cell and MT Volumes =   14.63739803  12.27828417
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.27703386           0.52372745           0.32520656
  1    -1          -0.59775768           0.30955860           0.17463107
  1     0          -0.59775768           0.31020516           0.17463107
  1     1          -0.59775768           0.31085172           0.17463107
  2    -2           1.19324950           2.59382432           2.26273502
  2    -1           1.24948297           2.49573828           2.24302617
  2     0           1.13701604           2.69094270           2.28244387
  2     1           1.24948297           2.49573828           2.24302617
  2     2           1.19324950           2.59285667           2.26273502
  3    -3           0.01328123           0.04615203           0.01909413
  3    -2           0.01638353           0.03999784           0.01981862
  3    -1           0.01432904           0.04574612           0.01931463
  3     0           0.01170963           0.04845699           0.01876338
  3     1           0.01432924           0.04590556           0.01931463
  3     2           0.01638353           0.04009172           0.01981862
  3     3           0.01328143           0.04760458           0.01909413
